HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Time	Naive Bayes	kNN	Classification Tree
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	discrete	discrete
																																																												meta	meta	meta	meta
0.00687953	-0.05379473	-0.06821585	0.0	0.0	0.0	-0.01688246	0.3724369	0.06756663	-0.02183249	0.542812	0.08157444	-0.1577415	0.2345895	0.01103354	-0.3415094	0.0922319	0.00239754	-0.515902	-0.0367279	-0.05343103	0.1432512	0.2889272	0.04747176	0.3461927	0.4463773	0.08016539	0.5108961	0.5723774	0.1029038	-0.05642529	-0.1200254	-0.09989595	-0.08191305	-0.5183473	-0.0963521	-0.08150297	-0.7911037	-0.1000485	0.07788077	-0.1201419	-0.08290815	0.08987515	-0.5143243	-0.08712149	0.08643203	-0.7865581	-0.0926764	174.349969094	138.579593118	178.931346602	113.407677846	177.470763548	134.290737213	152.634745236	167.628186224	164.668193479	176.03845897	136.102307738	152.168623426	7.9	C2	C2	C1
0.00714645	-0.05386836	-0.06816745	0.0	0.0	0.0	-0.01766492	0.3725044	0.06736398	-0.02284299	0.5427234	0.08129001	-0.157848	0.2335654	0.00998807	-0.3403237	0.09114495	0.00220013	-0.513946	-0.04264296	-0.05454659	0.1422229	0.2891695	0.04725242	0.3452818	0.4478307	0.07987666	0.5086384	0.574719	0.1022694	-0.05570492	-0.1201658	-0.1000059	-0.08285372	-0.5180321	-0.09653091	-0.08241466	-0.7908906	-0.1001816	0.0781607	-0.1198312	-0.08246207	0.08878474	-0.5142684	-0.08730412	0.08554545	-0.7864135	-0.09294558	174.352684382	138.609744199	178.950597354	113.232214995	177.723359722	133.971075728	152.708682138	167.407263938	164.237280079	175.80861531	136.471581063	152.16050201	7.933333	C2	C2	C1
0.00714333	-0.05383706	-0.06817651	0.0	0.0	0.0	-0.01797071	0.3723769	0.067384	-0.02299619	0.542628	0.08137941	-0.1580973	0.2328478	0.0096345	-0.3181304	0.09940245	0.0049479	-0.513047	-0.05144418	-0.05593324	0.1415451	0.2901629	0.04731441	0.3414155	0.4483865	0.07934904	0.5029233	0.5768871	0.1003659	-0.05569039	-0.1202258	-0.1001344	-0.08292511	-0.5172922	-0.09663892	-0.08274353	-0.7909493	-0.09996128	0.07823625	-0.1194899	-0.08233905	0.08848018	-0.5141792	-0.08735704	0.08516682	-0.7866466	-0.092731	174.351145701	138.59966781	178.644559662	113.139498775	177.780187428	133.765424629	152.677516261	167.245240694	164.203295025	175.860903168	136.507216133	150.528996038	7.966667	C2	C2	C1
0.00720665	-0.05386904	-0.06817722	0.0	0.0	0.0	-0.01806207	0.3724794	0.06735229	-0.02306771	0.5427313	0.08120918	-0.1577352	0.2322222	0.00895309	-0.3162307	0.09954676	0.00503612	-0.5097368	-0.05526368	-0.05745053	0.1411836	0.2904614	0.04725623	0.3403668	0.4504721	0.07912278	0.4970607	0.5794141	0.09751987	-0.05538824	-0.1202327	-0.1000419	-0.0830387	-0.5167501	-0.0967958	-0.08286771	-0.7906066	-0.09994078	0.07806508	-0.1193673	-0.08234429	0.08830874	-0.5141034	-0.08744049	0.08502588	-0.7867243	-0.09265351	174.309389949	138.60846063	177.957477144	112.76044385	177.794917937	133.790667681	152.468188958	166.872971566	163.819724286	175.820822173	136.673241387	150.547864631	8.0	C2	C2	C1
0.00730201	-0.05388072	-0.06817675	0.0	0.0	0.0	-0.01854659	0.372476	0.06729174	-0.02342368	0.5426995	0.08117723	-0.1581784	0.2318241	0.00859737	-0.3145337	0.09960134	0.0049305	-0.5075581	-0.06027438	-0.05944824	0.140342	0.2905489	0.04708815	0.3385124	0.4519809	0.07898116	0.4946835	0.5817385	0.09661222	-0.05494317	-0.1202567	-0.100198	-0.08340012	-0.5163537	-0.09708691	-0.08358698	-0.7905179	-0.1000955	0.078044	-0.1191028	-0.08211255	0.08755116	-0.5140452	-0.08756995	0.08436288	-0.7868164	-0.09270906	174.305682434	138.609662028	177.780551877	112.34385402	177.931508145	133.635812524	152.185375251	166.607762798	163.767486887	175.78962187	136.880227722	150.348362757	8.033334	C2	C2	C1
0.00736576	-0.05389621	-0.06813765	0.0	0.0	0.0	-0.01886732	0.37241	0.067065	-0.02349722	0.5428182	0.08118606	-0.1585682	0.2313704	0.0081296	-0.3142522	0.09894401	0.00500369	-0.5061722	-0.06470038	-0.06096768	0.1397107	0.2906675	0.04686069	0.3369399	0.453373	0.07867002	0.5350832	0.6331834	0.1084163	-0.05491409	-0.1204032	-0.1002293	-0.08415214	-0.5164185	-0.09725904	-0.08421991	-0.7905014	-0.100256	0.07821535	-0.1188689	-0.08186698	0.08703136	-0.5143226	-0.08774114	0.08426031	-0.78671	-0.09293246	174.379364565	138.604305939	177.214410348	112.005463056	178.124754088	133.409510353	151.948006935	166.217755987	163.617276583	175.661478757	137.017684851	150.256478624	8.066667	C2	C2	C1
0.00785188	-0.05399723	-0.06819963	0.0	0.0	0.0	-0.01884514	0.372981	0.0674634	-0.02392433	0.5433282	0.0811379	-0.1511648	0.2314253	0.00598097	-0.3134091	0.09895095	0.00483728	-0.490906	-0.06271203	-0.05924439	0.1391423	0.2914526	0.04694176	0.3361171	0.457189	0.07906699	0.5339685	0.6340934	0.1086271	-0.05341977	-0.1199365	-0.1004696	-0.08474821	-0.5151316	-0.09741259	-0.08502744	-0.7899065	-0.1004198	0.07780981	-0.1183818	-0.08167386	0.08640762	-0.513635	-0.08787584	0.08354653	-0.786183	-0.09294724	174.227023755	138.666794182	178.128250331	111.410446401	178.145138979	133.494978891	151.842374064	165.051884084	161.122605682	175.39985134	137.344383235	151.522149681	8.1	C2	C2	C1
0.0080736	-0.05409478	-0.06821251	0.0	0.0	0.0	-0.01862968	0.3733523	0.06755257	-0.02350497	0.5437362	0.08128643	-0.1480061	0.23117	0.00487328	-0.3114611	0.09825911	0.00434327	-0.5001877	-0.08338429	-0.06475163	0.1392767	0.2919647	0.04718637	0.3358173	0.4593528	0.0791769	0.5307409	0.6349911	0.1078253	-0.05301303	-0.1196891	-0.1003361	-0.08488146	-0.5149819	-0.09734654	-0.08512124	-0.7895848	-0.1003315	0.07768007	-0.1181516	-0.08157635	0.08624197	-0.5133436	-0.08779097	0.08352683	-0.7859344	-0.09285283	174.235361648	138.707940966	178.205168588	111.119783222	178.181137405	133.491321662	151.763625186	164.620275713	160.197316629	175.320486544	137.363185314	151.755884879	8.133333	C2	C2	C1
0.00842954	-0.05418734	-0.06819987	0.0	0.0	0.0	-0.01901952	0.3737268	0.06755328	-0.02398245	0.5442165	0.08125043	-0.1460143	0.230949	0.00336599	-0.3192357	0.0863862	0.00011015	-0.5130663	-0.1044239	-0.07126188	0.139087	0.293304	0.0475142	0.3337215	0.4605893	0.07904267	0.5268396	0.6368203	0.1070991	-0.05209164	-0.1194665	-0.1002467	-0.0857787	-0.5145218	-0.09739947	-0.08597584	-0.789076	-0.1003592	0.07746057	-0.1177673	-0.08137703	0.08536622	-0.5128897	-0.08783197	0.08278732	-0.7855616	-0.09277058	174.22479418	138.748032358	178.093170474	111.193817135	178.309073086	133.432849094	151.881745637	165.365733648	160.395132356	175.058943856	137.678668475	151.52444202	8.166667	C2	C2	C1
0.00841704	-0.05417876	-0.0682106	0.0	0.0	0.0	-0.01887416	0.3737561	0.06759739	-0.02362883	0.5445743	0.08125973	-0.1457695	0.2308334	0.00290775	-0.3149579	0.08822622	0.00065422	-0.5091191	-0.1022689	-0.07064915	0.1391667	0.2943547	0.04765987	0.3317582	0.4621706	0.07852578	0.5229763	0.6385605	0.1059415	-0.05201357	-0.1193772	-0.1003096	-0.08618993	-0.514452	-0.09755874	-0.08631635	-0.7889705	-0.1004984	0.07732624	-0.1175936	-0.08124042	0.0851023	-0.5124802	-0.08798361	0.08242393	-0.7854401	-0.09289336	174.188340223	138.743311396	178.166133133	111.113941891	178.309145508	133.406763121	151.711681307	165.260380524	160.14854999	174.979488928	137.73028735	151.376973322	8.2	C2	C2	C1
0.00847838	-0.05429637	-0.06821561	0.0	0.0	0.0	-0.01910729	0.3741215	0.06758118	-0.0239832	0.5448722	0.08116031	-0.1455728	0.2310252	0.00267124	-0.3171011	0.08534689	-4.053e-05	-0.5047587	-0.1017735	-0.07119203	0.1385274	0.2950302	0.0475657	0.3296739	0.4644736	0.07799721	0.5082633	0.6399223	0.1030998	-0.05162548	-0.1192614	-0.1001434	-0.08676641	-0.514125	-0.09756136	-0.08689335	-0.7885939	-0.1004896	0.07695225	-0.1173255	-0.08116245	0.08440349	-0.5119175	-0.08804822	0.0819915	-0.784908	-0.09285092	174.176969649	138.791025704	176.892151977	110.674784114	178.412192352	133.371669512	151.345515919	164.965668668	160.213129161	174.846036749	137.916008603	151.314804895	8.233334	C2	C2	C1
0.00858218	-0.05445332	-0.0682106	0.0	0.0	0.0	-0.01924564	0.3745056	0.06755066	-0.02409567	0.5452049	0.0808506	-0.1448999	0.2309304	0.00204969	-0.3204572	0.08096509	-0.00157261	-0.5015998	-0.101292	-0.07108307	0.138007	0.2954863	0.04732037	0.3271323	0.4656256	0.07761073	0.5004081	0.6421539	0.1013656	-0.05134762	-0.1191258	-0.09998703	-0.08676786	-0.5133711	-0.09782171	-0.087143	-0.7880372	-0.1005037	0.07674601	-0.1170769	-0.08107877	0.08428946	-0.5113239	-0.0880816	0.08190466	-0.7845554	-0.09283638	174.096315695	138.857990955	176.229731258	110.21675232	178.403888734	133.335544791	151.083509981	165.033628749	160.199750547	174.869664952	137.955870573	151.344305398	8.266666	C2	C2	C1
0.00858682	-0.05449536	-0.06825709	0.0	0.0	0.0	-0.01919416	0.3749023	0.06784034	-0.02440187	0.5453211	0.08026838	-0.1446862	0.2308413	0.00154018	-0.3218073	0.07892881	-0.00256109	-0.5010191	-0.1050648	-0.07163882	0.1374322	0.2961154	0.04711843	0.32525	0.4677986	0.07712531	0.4881864	0.6397649	0.09707379	-0.05112656	-0.1189797	-0.09988332	-0.0872682	-0.5131638	-0.09804082	-0.08759753	-0.7875463	-0.1007228	0.07643227	-0.1168307	-0.08113885	0.08401161	-0.5108303	-0.08821106	0.08144744	-0.7842147	-0.09286404	173.813473636	138.891637995	175.482257149	109.727391093	178.35994591	133.340384744	150.795174996	165.066223804	160.119135809	174.764505037	138.098274691	151.412893373	8.3	C2	C2	C1
0.0085318	-0.05450226	-0.06827235	0.0	0.0	0.0	-0.01897447	0.3750404	0.06792593	-0.0237965	0.5451236	0.08020186	-0.1446106	0.2306018	0.00122976	-0.3223256	0.07788575	-0.00310302	-0.502118	-0.1128461	-0.07313871	0.1372449	0.2966232	0.0470407	0.3244458	0.4699856	0.07674313	0.4845952	0.6417151	0.09624481	-0.05115074	-0.1189781	-0.09982181	-0.08746701	-0.5131636	-0.0981586	-0.08785006	-0.7874733	-0.1007819	0.07633892	-0.1166667	-0.08115363	0.08371934	-0.5106891	-0.08823323	0.08113835	-0.7841469	-0.09296155	173.744920867	138.896074456	175.415686857	109.412787916	178.385948721	133.249473544	150.570539745	164.882351861	160.108395911	174.756623137	138.158381102	151.513048762	8.333333	C2	C2	C1
0.00854089	-0.05450723	-0.06827021	0.0	0.0	0.0	-0.01914562	0.3750874	0.06787992	-0.02393619	0.5452874	0.07952452	-0.1450591	0.229875	0.00074911	-0.3235383	0.07565589	-0.00358725	-0.4743514	-0.097629	-0.06603932	0.1365606	0.2975756	0.04713583	0.3229012	0.4722764	0.07607698	0.4497059	0.6322894	0.08542728	-0.05111405	-0.1190895	-0.09976602	-0.08824242	-0.512895	-0.09845591	-0.08846278	-0.7873603	-0.1008823	0.07643566	-0.1163385	-0.08108091	0.082914	-0.510762	-0.08832717	0.08000679	-0.7837185	-0.09353948	173.535700636	138.893552202	170.742289203	109.286758846	178.448499734	132.939225116	150.527654374	163.723837881	160.089092853	174.614870354	138.358969265	151.654231612	8.366667	C2	C2	C1
0.0085875	-0.05451721	-0.06828594	0.0	0.0	0.0	-0.01947717	0.3751931	0.06792235	-0.023375	0.545089	0.07899904	-0.1455262	0.2298314	0.00056982	-0.3244169	0.07346917	-0.0042696	-0.4902089	-0.1199072	-0.07106423	0.1359317	0.2979542	0.0470469	0.3215808	0.47419	0.07605958	0.4494572	0.6334481	0.08475208	-0.05099052	-0.1191213	-0.09953046	-0.08889726	-0.5128373	-0.09851503	-0.08907148	-0.7872481	-0.1008821	0.07654059	-0.1160273	-0.08122802	0.08222102	-0.5106742	-0.0883534	0.07948436	-0.783406	-0.09356952	173.277300707	138.89907018	171.307384841	108.9639132	178.599355356	132.641115695	150.262810918	164.214225459	160.28531878	174.499466715	138.574477723	151.456291856	8.4	C2	C2	C1
0.00884809	-0.05470883	-0.06827974	0.0	0.0	0.0	-0.01999485	0.3756759	0.06788301	-0.02328154	0.5451476	0.07845068	-0.144866	0.2295884	-0.00014257	-0.3245462	0.07308338	-0.00470138	-0.4906097	-0.12022	-0.07101679	0.1351846	0.2983103	0.04677725	0.320903	0.4794442	0.07578969	0.4468939	0.6402934	0.08384299	-0.050174	-0.1192018	-0.09910417	-0.08953555	-0.512486	-0.09880042	-0.08979122	-0.7869472	-0.1010213	0.07642761	-0.1157368	-0.08125043	0.08150488	-0.5102365	-0.08857822	0.07876094	-0.7832006	-0.09372067	173.067748341	138.981558288	171.334358166	108.136665467	178.686836392	132.486913923	149.661318571	164.223193524	159.840563863	174.31534645	139.061918931	151.671112644	8.433333	C2	C2	C1
0.00896608	-0.05472758	-0.06823206	0.0	0.0	0.0	-0.02033629	0.3757311	0.06767058	-0.02305578	0.5452109	0.07764769	-0.1446989	0.2291125	-0.00089908	-0.3240208	0.07297543	-0.00486994	-0.4870304	-0.1198651	-0.07026672	0.13461	0.299667	0.04692149	0.3195018	0.483906	0.07553601	0.4465958	0.6439157	0.08341622	-0.04984802	-0.1191935	-0.09870553	-0.09028639	-0.5123922	-0.09897637	-0.09051684	-0.7866554	-0.1012647	0.07649248	-0.1155001	-0.08128572	0.08075646	-0.5101187	-0.08875489	0.07814617	-0.7832144	-0.09367824	172.839255578	138.979794729	172.238804997	107.912903974	178.832360685	132.271048218	149.411640153	163.916286622	159.497394961	174.159790812	139.385627203	151.95835138	8.466666	C2	C2	C1
0.00915971	-0.054733	-0.06817794	0.0	0.0	0.0	-0.02073157	0.3757568	0.06748676	-0.0224407	0.5451902	0.07723927	-0.1443461	0.2290795	-0.00142241	-0.3237437	0.07189502	-0.00502634	-0.4861672	-0.1247967	-0.07184649	0.134389	0.2998909	0.04697514	0.3187533	0.4875282	0.0757041	0.4593229	0.6737857	0.09237075	-0.04952011	-0.119167	-0.09843755	-0.09099568	-0.5123232	-0.09909272	-0.09128509	-0.7861897	-0.1014183	0.0767265	-0.1152719	-0.0812428	0.08015584	-0.5099216	-0.08878732	0.07742077	-0.7831072	-0.09372616	172.665829065	138.977870391	172.272470867	107.417820887	178.927058974	132.026964597	148.880573683	163.448606524	159.293729639	174.025712184	139.628845963	151.798694994	8.5	C2	C2	C1
0.00917455	-0.05474217	-0.0682013	0.0	0.0	0.0	-0.02087282	0.3759037	0.06757212	-0.02246583	0.5451388	0.07705832	-0.1442505	0.2288346	-0.00183559	-0.3201905	0.07249746	-0.00505304	-0.4839726	-0.1276866	-0.07136345	0.1339018	0.3010247	0.0470593	0.3191368	0.4930553	0.07576895	0.4352655	0.6612921	0.08298683	-0.0493791	-0.119154	-0.09832025	-0.09093639	-0.5120423	-0.09934115	-0.09190683	-0.7861766	-0.1016016	0.07665996	-0.115045	-0.08131814	0.07957283	-0.5097782	-0.08903599	0.07680506	-0.7831042	-0.09392953	172.556790307	138.983273954	169.8046127	107.149985341	178.99276677	131.876363232	148.63133345	163.702676255	159.217262064	174.15596732	139.738991428	151.64367611	8.533334	C2	C2	C1
0.00938369	-0.0546436	-0.06808281	0.0	0.0	0.0	-0.02128917	0.3755029	0.06712961	-0.02171756	0.545047	0.07759595	-0.1448459	0.228056	-0.00228167	-0.3168932	0.07196173	-0.00473952	-0.4811914	-0.1322883	-0.07077932	0.13407	0.3027128	0.04789925	0.3177871	0.4948324	0.07584691	0.4488051	0.6808456	0.08709741	-0.04930262	-0.119339	-0.09804988	-0.09184249	-0.512195	-0.09961295	-0.09281466	-0.7863069	-0.101872	0.0772258	-0.1148035	-0.08129597	0.07870749	-0.5100447	-0.08922291	0.0760918	-0.7833208	-0.09381104	172.729624588	138.928070772	170.896096349	107.687965662	179.214330302	131.457970311	148.778084351	163.81575975	159.297758414	174.018162961	140.014332882	151.377347667	8.566667	C2	C2	C1
0.00939061	-0.0546442	-0.0680809	0.0	0.0	0.0	-0.02162752	0.3754815	0.06706309	-0.02170065	0.5449946	0.07755375	-0.145353	0.2279303	-0.0023005	-0.3152739	0.06998698	-0.00490928	-0.4782654	-0.1358772	-0.06984973	0.1335192	0.3029472	0.04772305	0.3166209	0.4987656	0.07564545	0.4478934	0.6818881	0.08673573	-0.0492728	-0.1193968	-0.09785795	-0.09200897	-0.5118088	-0.09983921	-0.09320564	-0.7863411	-0.1019564	0.07737425	-0.1146704	-0.08144808	0.07874827	-0.5098974	-0.08932924	0.07565026	-0.7833584	-0.09392023	172.672589313	138.924785716	171.947508247	107.105369777	179.132864515	131.31130286	148.211961983	164.188722333	159.608901775	174.032494649	140.153730094	150.815177456	8.6	C2	C2	C1
0.00944257	-0.05461854	-0.06805325	0.0	0.0	0.0	-0.02203068	0.3753637	0.06689167	-0.02215816	0.544873	0.07725739	-0.1459906	0.2278809	-0.00240064	-0.313919	0.06908594	-0.00495386	-0.4738297	-0.1384116	-0.06936789	0.1328604	0.3031906	0.04764652	0.3153223	0.5019087	0.07594204	0.4462921	0.6865668	0.08706427	-0.04907084	-0.1194087	-0.09769893	-0.09137405	-0.5109578	-0.100045	-0.09377745	-0.7861615	-0.1020949	0.07738364	-0.1145138	-0.08146524	0.07806569	-0.5098721	-0.08945107	0.07524115	-0.7831851	-0.09377456	172.635918296	138.905629203	172.140787469	106.662567803	179.265008908	131.167664567	147.763735812	164.10154301	159.804459227	174.333488602	140.240580585	150.400977478	8.633333	C2	C2	C1
0.00941959	-0.0546225	-0.06802201	0.0	0.0	0.0	-0.02213176	0.3752554	0.06663346	-0.02249139	0.544747	0.07723093	-0.146672	0.227743	-0.00233412	-0.3127314	0.06677441	-0.00526142	-0.4709673	-0.1409604	-0.0694201	0.1321151	0.3032773	0.04764175	0.3133495	0.5059398	0.07545877	0.4446298	0.6887199	0.08624291	-0.0491007	-0.1194346	-0.09750676	-0.09180526	-0.5108491	-0.1001887	-0.0945374	-0.7862483	-0.1021869	0.077356	-0.114414	-0.08150148	0.0775601	-0.5097792	-0.08942175	0.07434195	-0.7832454	-0.09393811	172.765372585	138.887347092	173.158475819	105.920102822	179.268022054	131.046281664	147.047945647	164.39880369	160.255466175	174.341953173	140.361870433	149.806643327	8.666667	C2	C2	C1
0.00945885	-0.05465855	-0.0680089	0.0	0.0	0.0	-0.02256392	0.3753467	0.0665164	-0.02276456	0.5448092	0.07718492	-0.1471082	0.2277238	-0.00229001	-0.3120238	0.06505333	-0.00539947	-0.4396074	-0.120498	-0.06106687	0.1313933	0.3034201	0.04749274	0.3046264	0.5147585	0.07179427	0.4433612	0.6959085	0.08622885	-0.04892457	-0.1194213	-0.09732771	-0.09232196	-0.5105578	-0.1003206	-0.09506191	-0.7859656	-0.1022282	0.07732066	-0.1142965	-0.08152366	0.07768244	-0.5090645	-0.08926678	0.07366079	-0.7830063	-0.09407139	172.751910574	138.896802161	177.611313107	103.570750249	179.098677518	131.01965162	144.551534046	163.030377617	160.474433385	174.238832785	140.543143207	149.398022639	8.7	C2	C2	C1
0.00941689	-0.05462394	-0.06797457	0.0	0.0	0.0	-0.0226035	0.3750834	0.06625676	-0.02307747	0.5446435	0.07731223	-0.1478464	0.2275641	-0.00223136	-0.3103206	0.06346914	-0.00528765	-0.4572695	-0.1554982	-0.07022548	0.1306459	0.3033955	0.0473392	0.3030637	0.515493	0.07134867	0.4420749	0.699535	0.08555245	-0.04893845	-0.1194698	-0.09705138	-0.09286205	-0.5106471	-0.1004257	-0.09575455	-0.7860943	-0.1024108	0.0772865	-0.1141057	-0.0816412	0.07744662	-0.5087697	-0.08922458	0.07301098	-0.783181	-0.09415555	172.932133314	138.863509166	177.472029393	103.322251776	179.048170481	130.899452379	144.341750274	163.080657187	160.78236012	174.194639156	140.739683474	148.786630532	8.733334	C2	C2	C1
0.00943753	-0.05457779	-0.06793332	0.0	0.0	0.0	-0.02247349	0.3747841	0.06597233	-0.02326301	0.544343	0.07752037	-0.1482106	0.2271589	-0.00214386	-0.3080469	0.06148145	-0.0052762	-0.4555002	-0.1556261	-0.06901908	0.1305842	0.3038177	0.04789901	0.3013291	0.5175335	0.07087398	0.4395063	0.7053903	0.08452439	-0.04912982	-0.119619	-0.09693718	-0.09307172	-0.5107139	-0.1004274	-0.09624324	-0.7864854	-0.1023445	0.07746958	-0.1139287	-0.08169317	0.07705916	-0.5088403	-0.08918214	0.07293175	-0.7832137	-0.09385705	173.166170471	138.820603594	177.296996763	103.09379808	179.190278728	130.681515933	143.960467981	163.888564118	161.101912831	174.247390118	140.775067965	148.201329434	8.766666	C2	C2	C1
0.00937065	-0.05455917	-0.06790543	0.0	0.0	0.0	-0.02221902	0.3745498	0.06567693	-0.02305502	0.5439278	0.0772593	-0.148761	0.2267854	-0.00200677	-0.3068848	0.0600806	-0.0054009	-0.4542435	-0.1569985	-0.06922913	0.1301968	0.3036608	0.04791045	0.2998228	0.5184207	0.07031965	0.4586471	0.7440225	0.09170723	-0.0493827	-0.1197689	-0.09687853	-0.09286971	-0.5105206	-0.1004572	-0.09653188	-0.7867879	-0.1023676	0.07750098	-0.1138944	-0.08172512	0.07722475	-0.507617	-0.08917975	0.07271262	-0.783242	-0.09389782	173.237156223	138.783018815	176.842749931	102.734964156	179.096443736	130.649258958	143.661102692	164.202200043	161.442386957	174.407884802	140.740362115	147.797350518	8.8	C2	C2	C1
0.00932661	-0.05455199	-0.06789541	0.0	0.0	0.0	-0.0221078	0.3744424	0.06556392	-0.02316358	0.543738	0.07720113	-0.1490053	0.2265544	-0.00202346	-0.3041991	0.05946675	-0.00544572	-0.4469821	-0.15648	-0.06824708	0.1299305	0.3038804	0.04799342	0.2977638	0.5201609	0.06999421	0.4351855	0.7292016	0.08496976	-0.04941873	-0.1198398	-0.09674931	-0.09286696	-0.5103813	-0.1004317	-0.09694066	-0.7870665	-0.1023912	0.07743034	-0.1138279	-0.08181	0.07785979	-0.5061957	-0.08916879	0.07253955	-0.7825767	-0.09410954	173.308224278	138.769005801	175.370293146	102.311262789	178.833604602	130.724610642	143.247399768	164.186850418	161.598217187	174.494017212	140.81029783	147.306935565	8.833333	C2	C2	C1
0.00920374	-0.05437543	-0.06786561	0.0	0.0	0.0	-0.02239639	0.3739593	0.06542587	-0.02325983	0.5431531	0.0771091	-0.1515989	0.2256505	-0.0015235	-0.3017887	0.05869631	-0.00488877	-0.443216	-0.1578957	-0.0681963	0.1294177	0.3036662	0.04793739	0.295987	0.5210894	0.06929088	0.4348868	0.7297346	0.08459544	-0.04986513	-0.1201388	-0.0967567	-0.0926537	-0.5102044	-0.1006927	-0.09730508	-0.7874351	-0.1024244	0.07767738	-0.1136614	-0.08209848	0.07735059	-0.5065089	-0.08932757	0.07203951	-0.7829193	-0.0942874	173.280437787	138.689969866	176.085364163	102.0289742	178.946731005	130.447864865	142.912317009	164.423607873	162.039079184	174.696884546	140.829272925	146.494849094	8.866667	C2	C2	C1
0.00914412	-0.05442172	-0.06787205	0.0	0.0	0.0	-0.02244645	0.3740959	0.06538749	-0.02340054	0.5431982	0.07725549	-0.151858	0.2253819	-0.00148225	-0.2994958	0.05805753	-0.00473476	-0.4360358	-0.1559497	-0.06694436	0.1288191	0.3038577	0.04781413	0.294556	0.5219391	0.06916022	0.4491384	0.7513065	0.08510113	-0.04978346	-0.120205	-0.0965035	-0.0924368	-0.5104256	-0.1006787	-0.09747922	-0.7873744	-0.1024675	0.07749195	-0.1136002	-0.08220935	0.07706019	-0.5063849	-0.08931041	0.07161015	-0.7827457	-0.09434271	173.357088588	138.703618015	176.551459987	101.743405929	178.933363427	130.421091927	142.799525256	164.359747858	162.093782624	174.79976186	140.94644	146.065930456	8.9	C2	C2	C1
0.00900643	-0.05446759	-0.06787205	0.0	0.0	0.0	-0.0218512	0.374181	0.06520534	-0.02352224	0.5431173	0.07746482	-0.1519557	0.2250984	-0.00136519	-0.2979814	0.05711617	-0.00468111	-0.4297639	-0.1555636	-0.06523252	0.1283051	0.3039732	0.04778433	0.2927996	0.5229738	0.06930351	0.4485357	0.7515698	0.08530569	-0.04988999	-0.1202247	-0.09634042	-0.09238175	-0.5095493	-0.1007628	-0.09778547	-0.7874017	-0.1025481	0.07719414	-0.1135825	-0.08226299	0.07683179	-0.5064744	-0.08927846	0.07134216	-0.7827577	-0.09427404	173.653307022	138.692493365	177.108630137	101.270325154	178.914651463	130.458481635	142.585988294	164.321021283	162.258464842	174.878025908	140.99296141	145.762263511	8.933333	C2	C2	C1
0.0090359	-0.0545216	-0.0678041	0.0	0.0	0.0	-0.0219077	0.3741122	0.06473589	-0.02338799	0.5429268	0.07760191	-0.1521906	0.2248404	-0.00137973	-0.2950987	0.0558423	-0.00456405	-0.4282867	-0.1579471	-0.06553888	0.1277253	0.3038573	0.04775906	0.2911643	0.523684	0.06919599	0.4462923	0.7526572	0.08561134	-0.04975785	-0.1203737	-0.09610629	-0.09263819	-0.5094215	-0.1009016	-0.09826103	-0.7875027	-0.1026278	0.07719065	-0.113456	-0.08215141	0.07631948	-0.5067958	-0.08917141	0.07084074	-0.7825487	-0.09417486	173.867416644	138.680569478	177.270986639	100.918058487	178.988704819	130.315533543	142.35156063	164.805579873	162.348680263	174.857240394	141.189806203	145.044223049	8.966666	C2	C2	C1
