HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Position	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	continuous
																																																												class	meta
0.00278364	-0.05889031	-0.05427599	0.0	0.0	0.0	0.01838016	0.3418626	-0.00064087	0.04199307	0.5168682	-0.01887178	-0.158484	0.3102225	-0.00156975	-0.3780554	0.4867036	-0.05076122	-0.5713032	0.6427845	-0.1154866	0.196723	0.2381872	0.02593088	0.3554118	0.03458817	0.0011847	0.5076557	-0.1357075	-0.02608466	-0.07938937	-0.1332764	-0.0723207	-0.07060029	-0.7114293	-0.0499692	-0.03811135	-1.073427	-0.07494664	0.07904822	-0.1455058	-0.06321478	0.06996149	-0.7092206	-0.04400992	0.04198923	-1.08067	-0.06263137	172.608450773	136.944283649	175.934777473	154.67136302	174.117734464	137.266251725	138.278782021	175.298928417	130.392894995	172.525580747	130.127840446	152.333741128	C1	5.333333
0.00268722	-0.05892037	-0.05432272	0.0	0.0	0.0	0.0184078	0.3420089	-0.00033808	0.04186789	0.516233	-0.01760387	-0.1582142	0.3104547	-0.00164509	-0.3778999	0.4870214	-0.05075955	-0.5710301	0.6430777	-0.1154022	0.1965414	0.2383524	0.02545428	0.3552361	0.03597696	0.00078678	0.5086117	-0.1363382	-0.02593875	-0.07928005	-0.1331653	-0.07236838	-0.0694257	-0.7147253	-0.04891086	-0.03723098	-1.075139	-0.07547235	0.078564	-0.1453933	-0.0633533	0.06828868	-0.7103546	-0.04312396	0.0418352	-1.081582	-0.0641458	172.801642199	136.99249507	176.274765121	154.938850841	173.908154798	137.222847466	138.478964355	175.290279915	130.436433917	172.291854058	130.020631582	152.348789279	C1	5.366667
0.00269926	-0.05898114	-0.05430889	0.0	0.0	0.0	0.01846913	0.3421601	-0.00042677	0.0415868	0.5163109	-0.01755548	-0.1581091	0.3102252	-0.00180459	-0.3779199	0.4870691	-0.0506382	-0.5710579	0.6431235	-0.1157596	0.1962897	0.2383493	0.02542758	0.3556464	0.03553598	0.00112414	0.5105072	-0.139543	-0.02641749	-0.07929258	-0.1331305	-0.0724895	-0.069581	-0.7138299	-0.04909611	-0.03705829	-1.074127	-0.0751586	0.07859576	-0.1454399	-0.06314182	0.06820305	-0.7101961	-0.04309654	0.0424564	-1.081542	-0.0640769	172.918007245	137.012369686	176.423621662	155.092976803	173.989767038	137.214929873	138.525227519	175.123314667	130.303794392	172.323758185	129.97602275	152.315030955	C1	5.4
0.00273069	-0.0591235	-0.05430031	0.0	0.0	0.0	0.01750171	0.3427994	-0.00138879	0.04262314	0.5185683	-0.01854372	-0.1580054	0.3101581	-0.0017724	-0.3779124	0.4867984	-0.05069661	-0.5707656	0.6429468	-0.1160705	0.1964695	0.237911	0.0255785	0.3560877	0.03486097	0.00095201	0.5104395	-0.1398618	-0.02657509	-0.0791434	-0.1332662	-0.07242632	-0.07243975	-0.7166671	-0.0484581	-0.03762424	-1.075244	-0.07500887	0.07870083	-0.1456783	-0.06308389	0.06795522	-0.7102124	-0.04311347	0.04152823	-1.081953	-0.06462789	172.582568385	136.941080045	176.487532944	155.030394775	173.896491123	137.188009658	138.573625063	175.075842269	129.997624821	171.815588228	130.296031556	152.412443422	C1	5.433333
0.00274211	-0.05915432	-0.05425882	0.0	0.0	0.0	0.01753824	0.3426634	-0.00162792	0.04240011	0.5178405	-0.01740837	-0.157833	0.3101661	-0.00169063	-0.3781374	0.4869305	-0.05100441	-0.570137	0.6440375	-0.1171961	0.1966099	0.2378253	0.02579069	0.356266	0.03474562	0.00107455	0.5105532	-0.1399111	-0.02644897	-0.07912406	-0.1334576	-0.07233286	-0.07215926	-0.7155678	-0.0486865	-0.03732009	-1.074957	-0.07482338	0.07855151	-0.1455601	-0.06298161	0.06849422	-0.7091023	-0.04337502	0.04272713	-1.080909	-0.06302524	172.949865181	136.936036599	176.497194044	154.939298207	174.190279021	137.274263174	138.582266447	174.935895395	130.032153864	171.918050694	130.345348835	152.451569237	C1	5.466667
0.00287158	-0.05919701	-0.05421591	0.0	0.0	0.0	0.016562	0.3411806	-0.00263238	0.04239243	0.5168278	-0.01736236	-0.1578987	0.3100852	-0.00180149	-0.3778332	0.4870848	-0.05084062	-0.5704592	0.6438079	-0.1181655	0.196481	0.2380978	0.02609277	0.3558133	0.03506903	0.00124502	0.5105509	-0.139954	-0.02642989	-0.0787411	-0.1336293	-0.07227874	-0.06981923	-0.7146724	-0.04903412	-0.03731438	-1.075012	-0.07484818	0.07896145	-0.1454788	-0.0627141	0.06897318	-0.7101327	-0.04331708	0.04488265	-1.08038	-0.05989623	172.954810285	136.815785327	176.434626566	154.238424955	174.725712153	137.157938747	138.459893274	174.676926032	130.274026487	172.328719043	130.299031673	152.341563269	C1	5.5
0.00285164	-0.05916974	-0.05421495	0.0	0.0	0.0	0.01791073	0.3413123	-0.00218988	0.04250032	0.5170518	-0.01747513	-0.1576087	0.3098217	-0.00193906	-0.3779017	0.4870688	-0.05069804	-0.5705113	0.6437018	-0.118361	0.1965361	0.2384414	0.02627444	0.3530859	0.03685294	0.00131917	0.5084632	-0.1391136	-0.02457047	-0.07879952	-0.133549	-0.07227612	-0.06975489	-0.7133412	-0.04922271	-0.0374065	-1.074476	-0.07569647	0.07880611	-0.1453812	-0.06283927	0.06942641	-0.7089334	-0.0435667	0.04367167	-1.08062	-0.06116962	173.269002425	136.854864347	176.338006563	154.067320736	174.44991809	137.236690469	138.060834386	174.530856415	130.269751689	172.288767845	130.256202473	152.286570906	C1	5.533333
0.00303589	-0.05920704	-0.0542016	0.0	0.0	0.0	0.01717603	0.3414549	-0.00243783	0.0421543	0.516395	-0.01730084	-0.1578391	0.3097691	-0.00181079	-0.3784823	0.487615	-0.05041432	-0.5533011	0.626288	-0.1165907	0.1963093	0.2384211	0.02629924	0.3534697	0.03585456	0.00173545	0.5085219	-0.1393421	-0.02476454	-0.07825376	-0.1337547	-0.0722959	-0.07189615	-0.71134	-0.04994702	-0.03634062	-1.073977	-0.07621026	0.07933194	-0.145284	-0.06268215	0.06929088	-0.7090791	-0.04344583	0.04471423	-1.079465	-0.05896568	173.158628106	136.837071108	176.186035266	154.047923923	174.841821783	137.01118494	138.059158653	173.199199803	130.113423199	171.947982309	130.705472049	152.237709526	C1	5.566667
0.00310752	-0.05918646	-0.05421329	0.0	0.0	0.0	0.01737453	0.3414248	-0.00229931	0.04243671	0.5162963	-0.01700115	-0.1574986	0.3097045	-0.00189447	-0.3781477	0.4874927	-0.05036807	-0.5475407	0.6157476	-0.1165185	0.1973084	0.2378619	0.02697182	0.355872	0.03125112	0.00147557	0.511493	-0.1418877	-0.02415299	-0.07854988	-0.1336748	-0.07265997	-0.07139498	-0.7117118	-0.04947114	-0.03671043	-1.074797	-0.07621002	0.07944251	-0.145368	-0.06264472	0.06909816	-0.7092836	-0.04318523	0.04442458	-1.079714	-0.05916238	173.178559881	136.834596398	175.524776888	153.688704972	174.772306098	137.001180124	137.769170749	172.23006965	130.123959504	171.960810814	130.431785783	152.329285921	C1	5.6
0.00309247	-0.05920193	-0.05421257	0.0	0.0	0.0	0.01720889	0.3415567	-0.00228286	0.04243768	0.5163683	-0.01689219	-0.1574912	0.3097349	-0.0018146	-0.3779587	0.4874198	-0.05036759	-0.5473225	0.6152985	-0.1175258	0.1971249	0.2377405	0.02680707	0.3539969	0.0329107	0.00106263	0.5116585	-0.1422679	-0.02378201	-0.07854237	-0.1336694	-0.07264805	-0.06974669	-0.711852	-0.04928184	-0.0368469	-1.074893	-0.07623625	0.07942574	-0.1453597	-0.06261611	0.06890628	-0.7099677	-0.04300618	0.04424478	-1.079712	-0.05882621	173.129489383	136.849715109	175.472305538	153.665468642	174.784097476	136.977604189	137.726551277	171.974344856	130.068327121	172.168580041	130.270964008	152.34022389	C1	5.633333
0.00320313	-0.05923237	-0.05417776	0.0	0.0	0.0	0.01684446	0.3415343	-0.00237942	0.0432027	0.5161823	-0.01572156	-0.1570374	0.3097214	-0.00169802	-0.3776231	0.4872189	-0.05012369	-0.5466033	0.6151747	-0.1183047	0.1969794	0.2377549	0.02717447	0.3537675	0.03343105	0.00118089	0.5116262	-0.1422333	-0.02368474	-0.07838951	-0.1335867	-0.07257152	-0.06984703	-0.7128482	-0.04911661	-0.0372097	-1.074729	-0.0756042	0.07958193	-0.1452705	-0.06247926	0.06874277	-0.7101849	-0.04278612	0.0440708	-1.079885	-0.05827236	173.037867024	136.864039365	175.573312378	153.583515956	174.837088482	136.895439138	137.766650897	171.710787728	130.056170152	172.21340449	130.270305872	152.411508499	C1	5.666667
0.00318586	-0.05924203	-0.05415511	0.0	0.0	0.0	0.01685522	0.3415496	-0.00238776	0.04254396	0.5165977	-0.01634049	-0.1569891	0.309703	-0.00154924	-0.3778073	0.4872492	-0.05017686	-0.5460148	0.6160302	-0.1188128	0.1968435	0.2376752	0.02719283	0.3550158	0.0317803	0.00182939	0.511564	-0.1420757	-0.02359939	-0.07842679	-0.1335537	-0.0725832	-0.07131924	-0.7103587	-0.04970527	-0.03607626	-1.072046	-0.07460237	0.07956298	-0.1452699	-0.0624032	0.06877972	-0.7100977	-0.04260302	0.04668895	-1.076158	-0.05274558	173.12069206	136.880326223	175.510829841	153.736769523	175.702814361	136.899909623	137.858160412	171.680752589	130.048506804	172.131862961	130.390273464	152.438735881	C1	5.7
0.00327093	-0.0592307	-0.05420923	0.0	0.0	0.0	0.01659244	0.3419788	-0.00189447	0.04205148	0.5168935	-0.01681304	-0.1576453	0.3095208	-0.00141215	-0.3790695	0.4877041	-0.05047464	-0.5457731	0.6187578	-0.1183367	0.1970218	0.236882	0.02709508	0.3545447	0.0315548	0.00191641	0.510226	-0.1421563	-0.02308583	-0.07851138	-0.1336672	-0.07279181	-0.07241159	-0.7095134	-0.04985642	-0.03820886	-1.070678	-0.07386637	0.08021273	-0.1455581	-0.0624814	0.06870896	-0.7101442	-0.04252672	0.04605119	-1.076069	-0.05285001	172.891631053	136.927572526	175.614428026	154.012884683	175.656218961	136.716468842	137.904612857	172.022896957	129.87612923	172.26349719	130.460964169	152.463152628	C1	5.733333
0.00301426	-0.05904047	-0.05422568	0.0	0.0	0.0	0.01692732	0.3415082	-0.00177217	0.04198382	0.514205	-0.01827836	-0.1589338	0.3104731	-0.00075603	-0.378393	0.4878416	-0.05053639	-0.5457023	0.6183057	-0.1179693	0.1973383	0.2365556	0.02720094	0.3552781	0.03130586	0.0021441	0.5108522	-0.1422994	-0.02286553	-0.07880632	-0.1336735	-0.07278275	-0.07231017	-0.7093973	-0.04976702	-0.03824572	-1.071062	-0.07350659	0.07947394	-0.1455482	-0.06267858	0.06917281	-0.7103208	-0.042346	0.04577783	-1.078351	-0.05370593	172.5611421	136.861576356	175.694123586	154.073620456	175.378806629	137.055168021	138.159889211	172.311623733	130.217001103	172.33664107	130.485573487	152.428767949	C1	5.766667
0.00301172	-0.05896662	-0.05422664	0.0	0.0	0.0	0.01801959	0.3416093	-0.00088167	0.04185944	0.5146878	-0.01707816	-0.1586361	0.3102986	-0.00083208	-0.3786778	0.4881613	-0.05062771	-0.5447983	0.619707	-0.1191072	0.1972955	0.236605	0.02720141	0.3559209	0.03053989	0.0022223	0.5105092	-0.1416027	-0.02227569	-0.0789319	-0.1334938	-0.07287145	-0.07229972	-0.709187	-0.04955149	-0.03854535	-1.07142	-0.07447028	0.07936753	-0.1455087	-0.06269836	0.06902195	-0.7097547	-0.04216695	0.04579993	-1.078288	-0.05394053	172.949958156	136.954034311	175.649950795	154.351368313	175.329618607	137.094444286	138.151798331	172.052542257	130.246843308	172.21315174	130.37586293	152.409958293	C1	5.8
0.00295052	-0.05891602	-0.05422044	0.0	0.0	0.0	0.01818239	0.3414356	-0.00086951	0.04183006	0.5173011	-0.01701117	-0.1583751	0.3102878	-0.00080824	-0.3785547	0.4879549	-0.0506351	-0.544395	0.6200315	-0.1187024	0.1974947	0.2363439	0.02720714	0.3557523	0.03063305	0.00222755	0.5106509	-0.1418649	-0.02209592	-0.07932185	-0.1330306	-0.07290244	-0.07333017	-0.7084861	-0.04997706	-0.03829481	-1.071057	-0.07477975	0.07939295	-0.1456939	-0.06266856	0.06918946	-0.7100754	-0.04216146	0.04316547	-1.079285	-0.05799365	173.165211879	136.936701156	175.642849543	154.34738213	174.569295555	137.156655636	138.17330584	172.180375418	130.336693031	172.103426089	130.179292661	152.494598254	C1	5.833333
0.00297818	-0.0588896	-0.05418468	0.0	0.0	0.0	0.01793687	0.3412402	-0.00096607	0.04090248	0.5181498	-0.01743436	-0.159984	0.3104847	-0.00074339	-0.3791403	0.4883241	-0.05066752	-0.5443412	0.6208071	-0.1196887	0.1971792	0.2358707	0.02721047	0.355124	0.03066458	0.00228262	0.5103445	-0.142515	-0.02224112	-0.07959555	-0.1333759	-0.07300854	-0.0732093	-0.7100432	-0.04988527	-0.03926867	-1.072359	-0.07438159	0.0798218	-0.1459126	-0.06232715	0.06890538	-0.7104153	-0.04237342	0.0425542	-1.079636	-0.0580163	173.267221565	136.928429847	175.705203876	154.410752419	174.652954697	137.04716284	138.251877632	171.97207105	130.357521026	172.253125938	130.169867028	152.388072543	C1	5.866667
0.00299836	-0.05875146	-0.0541687	0.0	0.0	0.0	0.01820356	0.3400717	-0.00079608	0.04053272	0.5161864	-0.0174489	-0.1598288	0.310258	-0.00089383	-0.3792492	0.4885448	-0.05072379	-0.5448374	0.6202952	-0.1203413	0.1969405	0.2358335	0.02741909	0.3552762	0.0304088	0.00251699	0.510323	-0.1425215	-0.02191567	-0.0795558	-0.1332382	-0.07305241	-0.0731857	-0.7100153	-0.04972148	-0.03941602	-1.072081	-0.07401037	0.0797857	-0.1456892	-0.06228232	0.0707591	-0.7095399	-0.04240012	0.04266447	-1.078613	-0.05740809	173.3239258	136.889919808	175.734570891	154.257081468	174.464198899	137.230897911	138.262757725	171.765177647	130.643059666	172.273719417	130.167029598	152.356439901	C1	5.9
0.002928	-0.05885498	-0.05415535	0.0	0.0	0.0	0.01838347	0.3403364	-0.00082803	0.04111768	0.5154562	-0.017874	-0.1593435	0.310356	-0.00103235	-0.3789233	0.4886386	-0.05071402	-0.5607015	0.6406718	-0.1208019	0.1969759	0.2358297	0.02740788	0.3556202	0.03051807	0.00252676	0.5108257	-0.1429736	-0.02283669	-0.07950968	-0.1331961	-0.07303596	-0.07369033	-0.7097905	-0.05006003	-0.03774939	-1.072474	-0.07316494	0.07942616	-0.1457707	-0.06216049	0.07114396	-0.7094266	-0.04265213	0.04338345	-1.078081	-0.05658937	173.118260811	136.944602773	175.832624134	154.389095338	174.601329097	137.415531748	138.354852792	173.435995242	130.60977314	172.208343018	130.210668905	152.417340844	C1	5.933333
0.00296555	-0.05880871	-0.05413389	0.0	0.0	0.0	0.01808345	0.3399744	-0.0010097	0.04127385	0.5141367	-0.016222	-0.1591034	0.3106007	-0.00100637	-0.3781259	0.4888542	-0.05064201	-0.5422966	0.6229633	-0.1188536	0.1971144	0.235638	0.02736521	0.3565108	0.03020331	0.0024941	0.5114822	-0.1440572	-0.02201104	-0.07941434	-0.1331125	-0.07311392	-0.07284701	-0.7103401	-0.04943967	-0.0379261	-1.073607	-0.07359433	0.0793625	-0.1458961	-0.06190729	0.07156184	-0.7091104	-0.04262304	0.04296581	-1.078148	-0.05715084	173.412838942	136.90494922	176.142782493	154.393373788	174.438000883	137.573595127	138.539885882	172.131364414	130.68673607	172.187718245	130.117038609	152.417540066	C1	5.966667
0.00277934	-0.05872692	-0.0541122	0.0	0.0	0.0	0.01833523	0.3393215	-0.00121665	0.04183343	0.5134111	-0.01525187	-0.1587992	0.3107253	-0.00075269	-0.3783765	0.4893876	-0.05092025	-0.5432279	0.6224084	-0.1197491	0.1971597	0.2359285	0.02713633	0.3562301	0.03105427	0.00275731	0.5112807	-0.1433404	-0.02212644	-0.07976856	-0.1330719	-0.07292223	-0.07189814	-0.7102672	-0.04913616	-0.03755102	-1.073474	-0.07356167	0.07887108	-0.1456947	-0.06203008	0.07200185	-0.7089117	-0.04220605	0.04292145	-1.077354	-0.05780292	173.667964783	136.851909235	176.139045662	154.280015933	174.15325664	137.723442176	138.579427525	172.045883139	130.882608526	172.277078015	129.967748855	152.377357359	C1	6.0
0.0026656	-0.05857334	-0.05414176	0.0	0.0	0.0	0.01884097	0.3392361	-0.00087523	0.04180161	0.5132849	-0.01646781	-0.1593822	0.3110638	-0.00075102	-0.3778193	0.4899337	-0.05064726	-0.5432832	0.6221846	-0.1195061	0.1974186	0.2356796	0.02721715	0.3560079	0.03103815	0.00268793	0.5114059	-0.1435317	-0.02218509	-0.08033484	-0.1328404	-0.07316232	-0.07175685	-0.7104399	-0.04916477	-0.0365624	-1.073983	-0.07390022	0.07884327	-0.1458355	-0.06210256	0.07201086	-0.7125054	-0.04166269	0.04269127	-1.078682	-0.05837989	173.439749965	136.819303967	176.063060203	154.30947932	173.923720784	137.786010051	138.579942921	171.987206984	130.921019777	172.19185874	129.700269092	152.270030985	C1	6.033333
0.00267931	-0.05854926	-0.05413055	0.0	0.0	0.0	0.01743337	0.3383449	-0.00124383	0.04057333	0.51206	-0.01705694	-0.1593871	0.3110862	-0.00073719	-0.3778107	0.4900806	-0.05064392	-0.5432439	0.6222835	-0.1197195	0.1970777	0.2354516	0.02699065	0.3547534	0.03200102	0.00252461	0.5097686	-0.1420499	-0.02219176	-0.08021483	-0.13291	-0.07315898	-0.07024871	-0.7110001	-0.04915476	-0.03661835	-1.074398	-0.07406354	0.0790532	-0.1456912	-0.06209087	0.07202709	-0.7124525	-0.04162478	0.04204502	-1.081497	-0.06014585	173.224407996	136.7742673	176.056738831	154.030425314	173.692109606	137.655642246	138.633502382	171.927670959	131.084732416	172.388964443	129.637276201	152.289536499	C1	6.066667
0.00272226	-0.05851106	-0.05411458	0.0	0.0	0.0	0.0165406	0.3378896	-0.0014987	0.04027668	0.5118246	-0.01704788	-0.1596361	0.3111555	-0.0004487	-0.377799	0.4900456	-0.05076933	-0.5432908	0.6222153	-0.1197627	0.1971015	0.2352861	0.02701879	0.3550288	0.03190336	0.0026536	0.5099908	-0.1422408	-0.02232432	-0.07998296	-0.1330235	-0.07315612	-0.06998003	-0.711277	-0.04899287	-0.03647677	-1.074377	-0.07414913	0.0793274	-0.1456078	-0.06199622	0.07188972	-0.7101603	-0.04258823	0.04126729	-1.080963	-0.06131411	173.09107229	136.732569301	176.118986921	153.894886691	173.735590502	137.531252439	138.72742691	172.037276805	131.143455101	172.352445466	129.747195651	152.273200067	C1	6.1
0.00273471	-0.05848107	-0.05406785	0.0	0.0	0.0	0.01712422	0.3376336	-0.00169039	0.0408341	0.5121388	-0.01674962	-0.1590239	0.3113431	-0.00025606	-0.3776778	0.4907072	-0.05064154	-0.5535473	0.6359559	-0.1195025	0.1975425	0.2356784	0.02778745	0.3552347	0.03276694	0.00277805	0.5106005	-0.1428228	-0.02295446	-0.07979598	-0.1329089	-0.07296586	-0.06947913	-0.7111238	-0.04858804	-0.0358988	-1.073844	-0.07393003	0.07879283	-0.145578	-0.06207728	0.07238477	-0.7098746	-0.04229784	0.04132625	-1.080774	-0.06160617	173.330979276	136.698522562	176.301016488	153.581030142	173.529639122	137.820901195	138.668814667	173.3004322	131.240468039	172.314847423	129.749588857	152.260773256	C1	6.133333
0.00259489	-0.05831303	-0.05407906	0.0	0.0	0.0	0.01762547	0.3373495	-0.00163055	0.04115568	0.5116666	-0.01647949	-0.1585767	0.3111116	-0.00022697	-0.3758354	0.4895627	-0.05030966	-0.5421938	0.6204007	-0.1198854	0.1981369	0.235323	0.02790952	0.3560501	0.03167029	0.00273275	0.5112263	-0.1433837	-0.02303147	-0.08032216	-0.1327015	-0.07317662	-0.06896795	-0.7115389	-0.04880261	-0.03599112	-1.074598	-0.07246304	0.07870618	-0.1455991	-0.06204677	0.07299516	-0.7102146	-0.04241443	0.04142174	-1.081757	-0.06153679	173.465769224	136.62262142	176.189224535	153.514386329	173.475999776	137.938206902	138.614398159	171.817723927	131.226409062	172.650040829	129.493793911	152.242341051	C1	6.166667
0.00251101	-0.05853242	-0.0540843	0.0	0.0	0.0	0.01842716	0.3381804	-0.00145483	0.04209457	0.512551	-0.01624441	-0.156864	0.3113223	-0.0002923	-0.374826	0.4901517	-0.05035806	-0.5411813	0.6210855	-0.1197321	0.1990702	0.2360259	0.02804923	0.3576451	0.03225313	0.00281429	0.5117825	-0.1423572	-0.02279305	-0.07997463	-0.1326824	-0.073071	-0.06949019	-0.7108276	-0.04844618	-0.03496899	-1.073645	-0.07223034	0.07819536	-0.1454745	-0.06195784	0.07270742	-0.7090085	-0.04238582	0.04262384	-1.080843	-0.06186867	173.520681269	136.750562353	176.405092498	153.617816144	173.571933301	138.010556393	138.651776977	171.847612374	131.045501737	172.4235009	129.626695693	152.238906966	C1	6.2
0.00268917	-0.05840845	-0.05411553	0.0	0.0	0.0	0.01785774	0.3385397	-0.0009408	0.04219612	0.5160788	-0.01894355	-0.1571378	0.3111848	-0.0003233	-0.3773897	0.4917586	-0.05141377	-0.5438477	0.6228791	-0.1200573	0.1987485	0.2357503	0.0279994	0.3578163	0.0312153	0.00286269	0.5113888	-0.1424903	-0.0227592	-0.07974953	-0.1325114	-0.07313442	-0.06969688	-0.7112439	-0.04854012	-0.0354305	-1.073788	-0.07246327	0.07885223	-0.1452312	-0.06211329	0.07284653	-0.7096864	-0.04245377	0.0421558	-1.081227	-0.06253743	172.655461299	136.756474931	176.331268287	153.812455614	173.466285353	137.736099017	138.666949917	172.145019455	130.922871579	172.403141943	129.66428901	152.263687143	C1	6.233333
0.00285383	-0.05840495	-0.05407143	0.0	0.0	0.0	0.01758939	0.3384071	-0.0011158	0.04197241	0.515699	-0.01868677	-0.157236	0.3115501	-0.00023603	-0.3770658	0.4917653	-0.05123496	-0.5434376	0.6228968	-0.1201248	0.1986031	0.2356916	0.02805948	0.3580447	0.03098983	0.00300384	0.5116797	-0.1427812	-0.0225966	-0.07954468	-0.1326495	-0.07307696	-0.06980042	-0.7115985	-0.04848433	-0.03625036	-1.073247	-0.07175136	0.07950038	-0.145175	-0.06191468	0.07300772	-0.7098446	-0.04239869	0.04247991	-1.082482	-0.06205559	172.729448063	136.73960851	176.367911608	153.801749439	173.591015888	137.505389493	138.779892944	172.084540116	131.050767871	172.519448869	129.762789299	152.329037463	C1	6.266667
0.00282113	-0.0583466	-0.05408502	0.0	0.0	0.0	0.01792913	0.3383898	-0.00099349	0.04205362	0.5157512	-0.01866674	-0.1567369	0.3113145	3.743e-05	-0.3774175	0.491651	-0.05169392	-0.5516761	0.6310534	-0.1234224	0.1988159	0.2355742	0.02853799	0.3561783	0.03306165	0.00305557	0.5112489	-0.1425087	-0.02266502	-0.07970686	-0.1325001	-0.07302713	-0.07105948	-0.712135	-0.04805636	-0.03641529	-1.073188	-0.07163024	0.07927196	-0.1449623	-0.06207824	0.07197705	-0.7079298	-0.0427773	0.04261385	-1.082148	-0.06198454	172.784180292	136.721074689	176.367827071	153.648864771	173.839889021	137.436334255	138.662496977	172.447296802	131.031204978	172.277669402	129.789735798	152.395384593	C1	6.3
0.00261212	-0.0583034	-0.05414391	0.0	0.0	0.0	0.01835765	0.338342	-0.00086331	0.04240652	0.515973	-0.01843548	-0.1566738	0.311966	0.00034118	-0.3764233	0.4920867	-0.05148435	-0.5419831	0.6241964	-0.120508	0.1989231	0.2354105	0.02808928	0.3569295	0.03302959	0.00330401	0.5131531	-0.143446	-0.0230093	-0.08012854	-0.1325689	-0.07316732	-0.06963835	-0.7121332	-0.04797578	-0.03545995	-1.074244	-0.07229376	0.07879065	-0.1448911	-0.06224298	0.07347572	-0.7094669	-0.04226685	0.0431537	-1.082188	-0.06204319	172.867953468	136.700512045	176.380133958	153.980094294	173.486049962	137.711985384	138.975507606	172.253044937	131.161509115	172.331567755	129.574650709	152.395582125	C1	6.333333
0.00282313	-0.05823578	-0.0541122	0.0	0.0	0.0	0.0180214	0.3382244	-0.00094247	0.04220638	0.5152671	-0.01793432	-0.1569138	0.3118274	0.00051737	-0.3766427	0.491885	-0.05142498	-0.5422753	0.6234522	-0.1215169	0.1989218	0.2350847	0.02830124	0.3570926	0.03161839	0.0033536	0.5140442	-0.1443002	-0.02222133	-0.07989945	-0.1326433	-0.07315445	-0.07049777	-0.7126457	-0.04765606	-0.03655861	-1.075405	-0.07194734	0.07952905	-0.1448589	-0.06210256	0.07324734	-0.7100128	-0.04236841	0.04323727	-1.082795	-0.06169724	172.922341606	136.659210627	176.085897955	153.841214149	173.651688207	137.445345802	138.875713707	171.984053525	131.132981626	172.282095265	129.730068459	152.41884049	C1	6.366667
0.00284267	-0.05831617	-0.05408287	0.0	0.0	0.0	0.01778936	0.3383959	-0.00134063	0.0424607	0.5164701	-0.01761436	-0.1567943	0.3114771	0.00054669	-0.3769358	0.4916862	-0.05156517	-0.5431838	0.6228504	-0.1207998	0.1988316	0.2349597	0.02840424	0.3569492	0.03155163	0.00354147	0.5141041	-0.144466	-0.02220464	-0.07979845	-0.1326026	-0.07312155	-0.07032622	-0.7127161	-0.04763556	-0.03642408	-1.07543	-0.07197094	0.07953647	-0.1449544	-0.06202483	0.07324256	-0.7101677	-0.04249644	0.04325025	-1.082924	-0.061656	173.057816245	136.649765248	176.054989219	153.829250361	173.690319179	137.459524288	138.847938161	172.210582272	130.944935326	172.284225027	129.704186951	152.420332332	C1	6.4
